"","Date","Close","t","SS_EW","SS_EF","S_EW","S_EF","M_EW","M_EF","L_EW","L_EF"
"5919",2009-08-28,19.093416,2009.65479452055,0,0,0,0,0,0,0,0
"5920",2009-08-31,19.070202,2009.66301369863,0,0,0,0,0,0,0,0
"5921",2009-09-01,18.567339,2009.66575342466,0,0,0,0,0,0,0,0
"5922",2009-09-02,18.459028,2009.66849315068,0,0,0,0,0,0,0,0
"5923",2009-09-03,18.652445,2009.67123287671,0,0,0,0,0,0,0,0
"5924",2009-09-04,19.046995,2009.67397260274,0,0,0,0,0,0,0,0
"5925",2009-09-08,19.201721,2009.68493150685,0,0,0,0,0,0,0,0
"5926",2009-09-09,19.170782,2009.68767123288,0,0,0,0,0,0,0,0
"5927",2009-09-10,19.340979,2009.6904109589,0,0,0,0,0,0,0,0
"5928",2009-09-11,19.232674,2009.69315068493,0,0,0,0,0,0,0,0
"5929",2009-09-14,19.340979,2009.70136986301,0,0,0,0,0,0,0,0
"5930",2009-09-15,19.495712,2009.70410958904,0,0,0,0,0,0,0,0
"5931",2009-09-16,19.495712,2009.70684931507,0,0,0,0,0,0,0,0
"5932",2009-09-17,19.573069,2009.7095890411,0,0,0,0,0,0,0,0
"5933",2009-09-18,19.542122,2009.71232876712,0,0,0,0,0,0,0,0
"5934",2009-09-21,19.573069,2009.72054794521,0,0,0,0,0,0,0,0
"5935",2009-09-22,19.936686,2009.72328767123,0,0,0,0,0,0,0,0
"5936",2009-09-23,19.890263,2009.72602739726,0,0,0,0,0,0,0,0
"5937",2009-09-24,20.068199,2009.72876712329,0,0,0,0,0,0,0,0
"5938",2009-09-25,19.766479,2009.73150684932,0,0,0,0,0,0,0,0
"5939",2009-09-28,19.983105,2009.7397260274,0,0,0,0,0,0,0,0
"5940",2009-09-29,19.921207,2009.74246575342,0,0,0,0,0,0,0,0
"5941",2009-09-30,19.898001,2009.74520547945,0,0,0,0,0,0,0,0
"5942",2009-10-01,19.248148,2009.74794520548,0,0,0,0,0,0,0,0
"5943",2009-10-02,19.310034,2009.75068493151,0,0,0,0,0,0,0,0
"5944",2009-10-05,19.062473,2009.75890410959,0,0,0,0,0,0,0,0
"5945",2009-10-06,19.426085,2009.76164383562,0,0,0,0,0,0,0,0
"5946",2009-10-07,19.418341,2009.76438356164,0,0,0,0,0,0,0,0
"5947",2009-10-08,19.859318,2009.76712328767,0,0,0,0,0,0,0,0
"5948",2009-10-09,19.766479,2009.7698630137,0,0,0,0,0,0,0,0
"5949",2009-10-12,19.898001,2009.77808219178,0,0,0,0,0,0,0,0
"5950",2009-10-13,19.96763,2009.78082191781,0,0,0,0,0,0,0,0
"5951",2009-10-14,20.083672,2009.78356164384,0,0,0,0,0,0,0,0
"5952",2009-10-15,20.6639,2009.78630136986,0,0,0,0,0,0,0,0
"5953",2009-10-16,20.501434,2009.78904109589,0,0,0,0,0,0,0,0
"5954",2009-10-19,20.393133,2009.79726027397,0,0,0,0,0,0,0,0
"5955",2009-10-20,20.400869,2009.8,0,0,0,0,0,0,0,0
"5956",2009-10-21,20.56333,2009.80273972603,0,0,0,0,0,0,0,0
"5957",2009-10-22,20.57107,2009.80547945205,0,0,0,0,0,0,0,0
"5958",2009-10-23,21.677372,2009.80821917808,0,0,0,0,0,0,0,0
"5959",2009-10-26,22.187969,2009.81643835616,0,0,0,0,0,0,0,0
"5960",2009-10-27,22.118345,2009.81917808219,0,0,0,0,0,0,0,0
"5961",2009-10-28,21.677372,2009.82191780822,0,0,0,0,0,0,0,0
"5962",2009-10-29,21.832098,2009.82465753425,0,0,0,0,0,0,0,0
"5963",2009-10-30,21.453012,2009.82739726027,0,0,0,0,0,0,0,0
"5964",2009-11-02,21.569061,2009.83561643836,0,0,0,0,0,0,0,0
"5965",2009-11-03,21.298279,2009.83835616438,0,0,0,0,0,0,0,0
"5966",2009-11-04,21.708321,2009.84109589041,0,0,0,0,0,0,0,0
"5967",2009-11-05,22.025507,2009.84383561644,0,0,0,0,0,0,0,0
"5968",2009-11-06,22.06419,2009.84657534247,0,0,0,0,0,0,0,0
"5969",2009-11-09,22.427799,2009.85479452055,0,0,0,0,0,0,0,0
"5970",2009-11-10,22.443275,2009.85753424658,0,0,0,0,0,0,0,0
"5971",2009-11-11,22.528376,2009.8602739726,0,0,0,0,0,0,0,0
"5972",2009-11-12,22.714046,2009.86301369863,0,0,0,0,0,0,0,0
"5973",2009-11-13,22.922922,2009.86575342466,0,0,0,0,0,0,0,0
"5974",2009-11-16,22.853304,2009.87397260274,0,0,0,0,0,0,0,0
"5975",2009-11-17,23.31176,2009.87671232877,0,0,0,0,0,0,0,0
"5976",2009-11-18,23.397245,2009.87945205479,0,0,0,0,0,0,0,0
"5977",2009-11-19,23.140808,2009.88219178082,0,0,0,0,0,0,0,0
"5978",2009-11-20,23.016485,2009.88493150685,0,0,0,0,0,0,0,0
"5979",2009-11-23,23.265141,2009.89315068493,0,0,0,0,0,0,0,0
"5980",2009-11-24,23.241838,2009.89589041096,0,0,0,0,0,0,0,0
"5981",2009-11-25,23.148584,2009.89863013699,0,0,0,0,0,0,0,0
"5982",2009-11-27,22.705662,2009.90410958904,0,0,0,0,0,0,0,0
"5983",2009-11-30,22.853302,2009.91232876712,0,0,0,0,0,0,0,0
"5984",2009-12-01,23.31954,2009.91506849315,0,0,0,0,0,0,0,0
"5985",2009-12-02,23.140808,2009.91780821918,0,0,0,0,0,0,0,0
"5986",2009-12-03,23.179663,2009.92054794521,0,0,0,0,0,0,0,0
"5987",2009-12-04,23.296227,2009.92328767123,0,0,0,0,0,0,0,0
"5988",2009-12-07,23.148584,2009.93150684932,0,0,0,0,0,0,0,0
"5989",2009-12-08,22.977633,2009.93424657534,0,0,0,0,0,0,0,0
"5990",2009-12-09,23.086422,2009.93698630137,0,0,0,0,0,0,0,0
"5991",2009-12-10,23.210747,2009.9397260274,0,0,0,0,0,0,0,0
"5992",2009-12-11,23.195211,2009.94246575342,0,0,0,0,0,0,0,0
"5993",2009-12-14,23.397245,2009.95068493151,0,0,0,0,0,0,0,0
"5994",2009-12-15,23.327305,2009.95342465753,0,0,0,0,0,0,0,0
"5995",2009-12-16,23.389475,2009.95616438356,0,0,0,0,0,0,0,0
"5996",2009-12-17,23.000942,2009.95890410959,0,0,0,0,0,0,0,0
"5997",2009-12-18,23.591503,2009.96164383562,0,0,0,0,0,0,0,0
"5998",2009-12-21,23.715839,2009.9698630137,0,0,0,0,0,0,0,0
"5999",2009-12-22,23.948959,2009.97260273973,0,0,0,0,0,0,0,0
"6000",2009-12-23,24.026661,2009.97534246575,0,0,0,0,0,0,0,0
"6001",2009-12-24,24.088821,2009.97808219178,0,0,0,0,0,0,0,0
"6002",2009-12-28,24.220924,2009.98904109589,0,0,0,0,0,0,0,0
"6003",2009-12-29,24.391872,2009.99178082192,0,0,0,0,0,0,0,0
"6004",2009-12-30,24.057743,2009.99452054795,0,0,0,0,0,0,0,0
"6005",2009-12-31,23.684755,2009.99726027397,0,0,0,0,0,0,0,0
"6006",2010-01-04,24.049969,2010.00821917808,0,0,0,0,0,0,0,0
"6007",2010-01-05,24.057743,2010.01095890411,0,0,0,0,0,0,0,0
"6008",2010-01-06,23.910097,2010.01369863014,0,0,0,0,0,0,0,0
"6009",2010-01-07,23.661432,2010.01643835616,0,0,0,0,0,0,0,0
"6010",2010-01-08,23.824627,2010.01917808219,0,0,0,0,0,0,0,0
"6011",2010-01-11,23.521576,2010.02739726027,0,0,0,0,0,0,0,0
"6012",2010-01-12,23.366163,2010.0301369863,0,0,0,0,0,0,0,0
"6013",2010-01-13,23.583742,2010.03287671233,0,0,0,0,0,0,0,0
"6014",2010-01-14,24.057743,2010.03561643836,0,0,0,0,0,0,0,0
"6015",2010-01-15,23.980036,2010.03835616438,0,0,0,0,0,0,0,0
"6016",2010-01-19,24.166536,2010.04931506849,0,0,0,0,0,0,0,0
"6017",2010-01-20,23.770227,2010.05205479452,0,0,0,0,0,0,0,0
"6018",2010-01-21,23.31954,2010.05479452055,0,0,0,0,0,0,0,0
"6019",2010-01-22,22.503624,2010.05753424658,0,0,0,0,0,0,0,0
"6020",2010-01-25,22.783371,2010.06575342466,0,0,0,0,0,0,0,0
"6021",2010-01-26,22.923231,2010.06849315068,0,0,0,0,0,0,0,0
"6022",2010-01-27,23.055338,2010.07123287671,0,0,0,0,0,0,0,0
"6023",2010-01-28,22.659039,2010.07397260274,0,0,0,0,0,0,0,0
"6024",2010-01-29,21.89752,2010.07671232877,0,0,0,0,0,0,0,0
"6025",2010-02-01,22.076241,2010.08493150685,0,0,0,0,0,0,0,0
"6026",2010-02-02,22.115095,2010.08767123288,0,0,0,0,0,0,0,0
"6027",2010-02-03,22.247196,2010.0904109589,0,0,0,0,0,0,0,0
"6028",2010-02-04,21.633324,2010.09315068493,0,0,0,0,0,0,0,0
"6029",2010-02-05,21.77319,2010.09589041096,0,0,0,0,0,0,0,0
"6030",2010-02-08,21.540071,2010.10410958904,0,0,0,0,0,0,0,0
"6031",2010-02-09,21.765419,2010.10684931507,0,0,0,0,0,0,0,0
"6032",2010-02-10,21.749876,2010.1095890411,0,0,0,0,0,0,0,0
"6033",2010-02-11,21.850897,2010.11232876712,0,0,0,0,0,0,0,0
"6034",2010-02-12,21.703253,2010.11506849315,0,0,0,0,0,0,0,0
"6035",2010-02-16,22.132629,2010.12602739726,0,0,0,0,0,0,0,0
"6036",2010-02-17,22.320002,2010.12876712329,0,0,0,0,0,0,0,0
"6037",2010-02-18,22.616663,2010.13150684931,0,0,0,0,0,0,0,0
"6038",2010-02-19,22.460526,2010.13424657534,0,0,0,0,0,0,0,0
"6039",2010-02-22,22.429291,2010.14246575342,0,0,0,0,0,0,0,0
"6040",2010-02-23,22.117018,2010.14520547945,0,0,0,0,0,0,0,0
"6041",2010-02-24,22.351229,2010.14794520548,0,0,0,0,0,0,0,0
"6042",2010-02-25,22.327806,2010.15068493151,0,0,0,0,0,0,0,0
"6043",2010-02-26,22.382458,2010.15342465753,0,0,0,0,0,0,0,0
"6044",2010-03-01,22.655703,2010.16164383562,0,0,0,0,0,0,0,0
"6045",2010-03-02,22.218512,2010.16438356164,0,0,0,0,0,0,0,0
"6046",2010-03-03,22.218512,2010.16712328767,0,0,0,0,0,0,0,0
"6047",2010-03-04,22.351229,2010.1698630137,0,0,0,0,0,0,0,0
"6048",2010-03-05,22.320002,2010.17260273973,0,0,0,0,0,0,0,0
"6049",2010-03-08,22.351229,2010.18082191781,0,0,0,0,0,0,0,0
"6050",2010-03-09,22.48394,2010.18356164384,0,0,0,0,0,0,0,0
"6051",2010-03-10,22.616663,2010.18630136986,0,0,0,0,0,0,0,0
"6052",2010-03-11,22.780609,2010.18904109589,0,0,0,0,0,0,0,0
"6053",2010-03-12,22.850872,2010.19178082192,0,0,0,0,0,0,0,0
"6054",2010-03-15,22.866486,2010.2,0,0,0,0,0,0,0,0
"6055",2010-03-16,22.928942,2010.20273972603,0,0,0,0,0,0,0,0
"6056",2010-03-17,23.131914,2010.20547945205,0,0,0,0,0,0,0,0
"6057",2010-03-18,23.116302,2010.20821917808,0,0,0,0,0,0,0,0
"6058",2010-03-19,23.100687,2010.21095890411,0,0,0,0,0,0,0,0
"6059",2010-03-22,23.108503,2010.21917808219,0,0,0,0,0,0,0,0
"6060",2010-03-23,23.327097,2010.22191780822,0,0,0,0,0,0,0,0
"6061",2010-03-24,23.147533,2010.22465753425,0,0,0,0,0,0,0,0
"6062",2010-03-25,23.428585,2010.22739726027,0,0,0,0,0,0,0,0
"6063",2010-03-26,23.15534,2010.2301369863,0,0,0,0,0,0,0,0
"6064",2010-03-29,23.100687,2010.23835616438,0,0,0,0,0,0,0,0
"6065",2010-03-30,23.241215,2010.24109589041,0,0,0,0,0,0,0,0
"6066",2010-03-31,22.866486,2010.24383561644,0,0,0,0,0,0,0,0
"6067",2010-04-01,22.764992,2010.24657534247,0,0,0,0,0,0,0,0
"6068",2010-04-05,22.850872,2010.25753424658,0,0,0,0,0,0,0,0
"6069",2010-04-06,22.889906,2010.2602739726,0,0,0,0,0,0,0,0
"6070",2010-04-07,22.913326,2010.26301369863,0,0,0,0,0,0,0,0
"6071",2010-04-08,23.358322,2010.26575342466,0,0,0,0,0,0,0,0
"6072",2010-04-09,23.686214,2010.26849315068,0,0,0,0,0,0,0,0
"6073",2010-04-12,23.670597,2010.27671232877,0,0,0,0,0,0,0,0
"6074",2010-04-13,23.772085,2010.27945205479,0,0,0,0,0,0,0,0
"6075",2010-04-14,24.060944,2010.28219178082,0,0,0,0,0,0,0,0
"6076",2010-04-15,24.099979,2010.28493150685,0,0,0,0,0,0,0,0
"6077",2010-04-16,23.943846,2010.28767123288,0,0,0,0,0,0,0,0
"6078",2010-04-19,24.232697,2010.29589041096,0,0,0,0,0,0,0,0
"6079",2010-04-20,24.482513,2010.29863013699,0,0,0,0,0,0,0,0
"6080",2010-04-21,24.459091,2010.30136986301,0,0,0,0,0,0,0,0
"6081",2010-04-22,24.505941,2010.30410958904,0,0,0,0,0,0,0,0
"6082",2010-04-23,24.170242,2010.30684931507,0,0,0,0,0,0,0,0
"6083",2010-04-26,24.287352,2010.31506849315,0,0,0,0,0,0,0,0
"6084",2010-04-27,24.08437,2010.31780821918,0,0,0,0,0,0,0,0
"6085",2010-04-28,24.131205,2010.32054794521,0,0,0,0,0,0,0,0
"6086",2010-04-29,24.201466,2010.32328767123,0,0,0,0,0,0,0,0
"6087",2010-04-30,23.842352,2010.32602739726,0,0,0,0,0,0,0,0
"6088",2010-05-03,24.092169,2010.33424657534,0,0,0,0,0,0,0,0
"6089",2010-05-04,23.522266,2010.33698630137,0,0,0,0,0,0,0,0
"6090",2010-05-05,23.303669,2010.3397260274,0,0,0,0,0,0,0,0
"6091",2010-05-06,22.624477,2010.34246575342,0,0,0,0,0,0,0,0
"6092",2010-05-07,22.023335,2010.34520547945,0,0,0,0,0,0,0,0
"6093",2010-05-10,22.593245,2010.35342465753,0,0,0,0,0,0,0,0
"6094",2010-05-11,22.546406,2010.35616438356,0,0,0,0,0,0,0,0
"6095",2010-05-12,22.983589,2010.35890410959,0,0,0,0,0,0,0,0
"6096",2010-05-13,22.827452,2010.36164383562,0,0,0,0,0,0,0,0
"6097",2010-05-14,22.585432,2010.36438356164,0,0,0,0,0,0,0,0
"6098",2010-05-17,22.593245,2010.37260273973,0,0,0,0,0,0,0,0
"6099",2010-05-18,22.428556,2010.37534246575,0,0,0,0,0,0,0,0
"6100",2010-05-19,22.146233,2010.37808219178,0,0,0,0,0,0,0,0
"6101",2010-05-20,21.260075,2010.38082191781,0,0,0,0,0,0,0,0
"6102",2010-05-21,21.048334,2010.38356164384,0,0,0,0,0,0,0,0
"6103",2010-05-24,20.601336,2010.39178082192,0,0,0,0,0,0,0,0
"6104",2010-05-25,20.444496,2010.39452054795,0,0,0,0,0,0,0,0
"6105",2010-05-26,19.613216,2010.39726027397,0,0,0,0,0,0,0,0
"6106",2010-05-27,20.389599,2010.4,0,0,0,0,0,0,0,0
"6107",2010-05-28,20.232756,2010.40273972603,0,0,0,0,0,0,0,0
"6108",2010-06-01,20.303335,2010.41369863014,0,0,0,0,0,0,0,0
"6109",2010-06-02,20.750338,2010.41643835616,0,0,0,0,0,0,0,0
"6110",2010-06-03,21.064024,2010.41917808219,0,0,0,0,0,0,0,0
"6111",2010-06-04,20.224915,2010.42191780822,0,0,0,0,0,0,0,0
"6112",2010-06-07,19.832806,2010.4301369863,0,0,0,0,0,0,0,0
"6113",2010-06-08,19.691647,2010.43287671233,0,0,0,0,0,0,0,0
"6114",2010-06-09,19.440699,2010.43561643836,0,0,0,0,0,0,0,0
"6115",2010-06-10,19.605375,2010.43835616438,0,0,0,0,0,0,0,0
"6116",2010-06-11,20.122965,2010.44109589041,0,0,0,0,0,0,0,0
"6117",2010-06-14,19.997488,2010.44931506849,0,0,0,0,0,0,0,0
"6118",2010-06-15,20.844448,2010.45205479452,0,0,0,0,0,0,0,0
"6119",2010-06-16,20.640539,2010.45479452055,0,0,0,0,0,0,0,0
"6120",2010-06-17,20.679756,2010.45753424658,0,0,0,0,0,0,0,0
"6121",2010-06-18,20.73465,2010.4602739726,0,0,0,0,0,0,0,0
"6122",2010-06-21,20.350384,2010.46849315068,0,0,0,0,0,0,0,0
"6123",2010-06-22,20.209232,2010.47123287671,0,0,0,0,0,0,0,0
"6124",2010-06-23,19.848488,2010.47397260274,0,0,0,0,0,0,0,0
"6125",2010-06-24,19.605375,2010.47671232877,0,0,0,0,0,0,0,0
"6126",2010-06-25,19.236801,2010.47945205479,0,0,0,0,0,0,0,0
"6127",2010-06-28,19.064274,2010.48767123288,0,0,0,0,0,0,0,0
"6128",2010-06-29,18.280058,2010.4904109589,0,0,0,0,0,0,0,0
"6129",2010-06-30,18.044788,2010.49315068493,0,0,0,0,0,0,0,0
"6130",2010-07-01,18.16243,2010.49589041096,0,0,0,0,0,0,0,0
"6131",2010-07-02,18.248686,2010.49863013699,0,0,0,0,0,0,0,0
"6132",2010-07-06,18.680012,2010.5095890411,0,0,0,0,0,0,0,0
"6133",2010-07-07,19.056431,2010.51232876712,0,0,0,0,0,0,0,0
"6134",2010-07-08,19.142696,2010.51506849315,0,0,0,0,0,0,0,0
"6135",2010-07-09,19.0329,2010.51780821918,0,0,0,0,0,0,0,0
"6136",2010-07-12,19.472071,2010.52602739726,0,0,0,0,0,0,0,0
"6137",2010-07-13,19.707331,2010.52876712329,0,0,0,0,0,0,0,0
"6138",2010-07-14,19.950441,2010.53150684932,0,0,0,0,0,0,0,0
"6139",2010-07-15,20.005337,2010.53424657534,0,0,0,0,0,0,0,0
"6140",2010-07-16,19.519117,2010.53698630137,0,0,0,0,0,0,0,0
"6141",2010-07-19,19.785746,2010.54520547945,0,0,0,0,0,0,0,0
"6142",2010-07-20,19.981806,2010.54794520548,0,0,0,0,0,0,0,0
"6143",2010-07-21,19.699488,2010.55068493151,0,0,0,0,0,0,0,0
"6144",2010-07-22,20.264122,2010.55342465753,0,0,0,0,0,0,0,0
"6145",2010-07-23,20.240597,2010.55616438356,0,0,0,0,0,0,0,0
"6146",2010-07-26,20.468014,2010.56438356164,0,0,0,0,0,0,0,0
"6147",2010-07-27,20.515074,2010.56712328767,0,0,0,0,0,0,0,0
"6148",2010-07-28,20.350384,2010.5698630137,0,0,0,0,0,0,0,0
"6149",2010-07-29,20.413128,2010.57260273973,0,0,0,0,0,0,0,0
"6150",2010-07-30,20.240597,2010.57534246575,0,0,0,0,0,0,0,0
"6151",2010-08-02,20.648388,2010.58356164384,0,0,0,0,0,0,0,0
"6152",2010-08-03,20.515074,2010.58630136986,0,0,0,0,0,0,0,0
"6153",2010-08-04,20.17786,2010.58904109589,0,0,0,0,0,0,0,0
"6154",2010-08-05,19.895544,2010.59178082192,0,0,0,0,0,0,0,0
"6155",2010-08-06,20.036699,2010.59452054795,0,0,0,0,0,0,0,0
"6156",2010-08-09,20.083752,2010.60273972603,0,0,0,0,0,0,0,0
"6157",2010-08-10,19.660278,2010.60547945205,0,0,0,0,0,0,0,0
"6158",2010-08-11,19.495594,2010.60821917808,0,0,0,0,0,0,0,0
"6159",2010-08-12,19.205433,2010.61095890411,0,0,0,0,0,0,0,0
"6160",2010-08-13,19.134853,2010.61369863014,0,0,0,0,0,0,0,0
"6161",2010-08-16,19.21327,2010.62191780822,0,0,0,0,0,0,0,0
"6162",2010-08-17,19.481331,2010.62465753425,0,0,0,0,0,0,0,0
"6163",2010-08-18,19.568048,2010.62739726027,0,0,0,0,0,0,0,0
"6164",2010-08-19,19.268465,2010.6301369863,0,0,0,0,0,0,0,0
"6165",2010-08-20,19.102905,2010.63287671233,0,0,0,0,0,0,0,0
"6166",2010-08-23,19.142319,2010.64109589041,0,0,0,0,0,0,0,0
"6167",2010-08-24,18.9531,2010.64383561644,0,0,0,0,0,0,0,0
"6168",2010-08-25,19.00041,2010.64657534247,0,0,0,0,0,0,0,0
"6169",2010-08-26,18.779657,2010.64931506849,0,0,0,0,0,0,0,0
"6170",2010-08-27,18.866383,2010.65205479452,0,0,0,0,0,0,0,0
"6171",2010-08-30,18.637745,2010.6602739726,0,0,0,0,0,0,0,0
"6172",2010-08-31,18.503719,2010.66301369863,0,0,0,0,0,0,0,0
"6173",2010-09-01,18.842728,2010.66575342466,0,0,0,0,0,0,0,0
"6174",2010-09-02,18.874262,2010.66849315068,0,0,0,0,0,0,0,0
"6175",2010-09-03,19.150202,2010.67123287671,0,0,0,0,0,0,0,0
"6176",2010-09-07,18.890026,2010.68219178082,0,0,0,0,0,0,0,0
"6177",2010-09-08,18.866383,2010.68493150685,0,0,0,0,0,0,0,0
"6178",2010-09-09,18.929445,2010.68767123288,0,0,0,0,0,0,0,0
"6179",2010-09-10,18.803307,2010.6904109589,0,0,0,0,0,0,0,0
"6180",2010-09-13,19.7967,2010.69863013699,0,0,0,0,0,0,0,0
"6181",2010-09-14,19.733614,2010.70136986301,0,0,0,0,0,0,0,0
"6182",2010-09-15,19.804573,2010.70410958904,0,0,0,0,0,0,0,0
"6183",2010-09-16,19.970144,2010.70684931507,0,0,0,0,0,0,0,0
"6184",2010-09-17,19.883415,2010.7095890411,0,0,0,0,0,0,0,0
"6185",2010-09-20,20.048981,2010.71780821918,0,0,0,0,0,0,0,0
"6186",2010-09-21,19.828226,2010.72054794521,0,0,0,0,0,0,0,0
"6187",2010-09-22,19.402494,2010.72328767123,0,0,0,0,0,0,0,0
"6188",2010-09-23,19.260582,2010.72602739726,0,0,0,0,0,0,0,0
"6189",2010-09-24,19.536522,2010.72876712329,0,0,0,0,0,0,0,0
"6190",2010-09-27,19.497103,2010.73698630137,0,0,0,0,0,0,0,0
"6191",2010-09-28,19.457676,2010.7397260274,0,0,0,0,0,0,0,0
"6192",2010-09-29,19.315765,2010.74246575342,0,0,0,0,0,0,0,0
"6193",2010-09-30,19.30788,2010.74520547945,0,0,0,0,0,0,0,0
"6194",2010-10-01,19.221153,2010.74794520548,0,0,0,0,0,0,0,0
"6195",2010-10-04,18.850613,2010.75616438356,0,0,0,0,0,0,0,0
"6196",2010-10-05,19.197512,2010.75890410959,0,0,0,0,0,0,0,0
"6197",2010-10-06,19.260582,2010.76164383562,0,0,0,0,0,0,0,0
"6198",2010-10-07,19.339417,2010.76438356164,0,0,0,0,0,0,0,0
"6199",2010-10-08,19.370956,2010.76712328767,0,0,0,0,0,0,0,0
"6200",2010-10-11,19.386719,2010.77534246575,0,0,0,0,0,0,0,0
"6201",2010-10-12,19.575941,2010.77808219178,0,0,0,0,0,0,0,0
"6202",2010-10-13,19.978016,2010.78082191781,0,0,0,0,0,0,0,0
"6203",2010-10-14,19.891296,2010.78356164384,0,0,0,0,0,0,0,0
"6204",2010-10-15,20.135702,2010.78630136986,0,0,0,0,0,0,0,0
"6205",2010-10-18,20.356457,2010.79452054795,0,0,0,0,0,0,0,0
"6206",2010-10-19,19.788805,2010.79726027397,0,0,0,0,0,0,0,0
"6207",2010-10-20,19.95437,2010.8,0,0,0,0,0,0,0,0
"6208",2010-10-21,20.041098,2010.80273972603,0,0,0,0,0,0,0,0
"6209",2010-10-22,20.00955,2010.80547945205,0,0,0,0,0,0,0,0
"6210",2010-10-25,19.859764,2010.81369863014,0,0,0,0,0,0,0,0
"6211",2010-10-26,20.419523,2010.81643835616,0,0,0,0,0,0,0,0
"6212",2010-10-27,20.537785,2010.81917808219,0,0,0,0,0,0,0,0
"6213",2010-10-28,20.719118,2010.82191780822,0,0,0,0,0,0,0,0
"6214",2010-10-29,21.026587,2010.82465753425,0,0,0,0,0,0,0,0
"6215",2010-11-01,21.247341,2010.83287671233,0,0,0,0,0,0,0,0
"6216",2010-11-02,21.594242,2010.83561643836,0,0,0,0,0,0,0,0
"6217",2010-11-03,21.310415,2010.83835616438,0,0,0,0,0,0,0,0
"6218",2010-11-04,21.397142,2010.84109589041,0,0,0,0,0,0,0,0
"6219",2010-11-05,21.168507,2010.84383561644,0,0,0,0,0,0,0,0
"6220",2010-11-08,21.136969,2010.85205479452,0,0,0,0,0,0,0,0
"6221",2010-11-09,21.247341,2010.85479452055,0,0,0,0,0,0,0,0
"6222",2010-11-10,21.239462,2010.85753424658,0,0,0,0,0,0,0,0
"6223",2010-11-11,21.034475,2010.8602739726,0,0,0,0,0,0,0,0
"6224",2010-11-12,20.711233,2010.86301369863,0,0,0,0,0,0,0,0
"6225",2010-11-15,20.656044,2010.87123287671,0,0,0,0,0,0,0,0
"6226",2010-11-16,20.4736,2010.87397260274,0,0,0,0,0,0,0,0
"6227",2010-11-17,20.283218,2010.87671232877,0,0,0,0,0,0,0,0
"6228",2010-11-18,20.497398,2010.87945205479,0,0,0,0,0,0,0,0
"6229",2010-11-19,20.378408,2010.88219178082,0,0,0,0,0,0,0,0
"6230",2010-11-22,20.410135,2010.8904109589,0,0,0,0,0,0,0,0
"6231",2010-11-23,19.926264,2010.89315068493,0,0,0,0,0,0,0,0
"6232",2010-11-24,20.124575,2010.89589041096,0,0,0,0,0,0,0,0
"6233",2010-11-26,20.029383,2010.90136986301,0,0,0,0,0,0,0,0
"6234",2010-11-29,20.076979,2010.9095890411,0,0,0,0,0,0,0,0
"6235",2010-11-30,20.037313,2010.91232876712,0,0,0,0,0,0,0,0
"6236",2010-12-01,20.656046,2010.91506849315,0,0,0,0,0,0,0,0
"6237",2010-12-02,21.330296,2010.91780821918,0,0,0,0,0,0,0,0
"6238",2010-12-03,21.433424,2010.92054794521,0,0,0,0,0,0,0,0
"6239",2010-12-06,21.290632,2010.92876712329,0,0,0,0,0,0,0,0
"6240",2010-12-07,21.314434,2010.93150684932,0,0,0,0,0,0,0,0
"6241",2010-12-08,21.600002,2010.93424657534,0,0,0,0,0,0,0,0
"6242",2010-12-09,21.481012,2010.93698630137,0,0,0,0,0,0,0,0
"6243",2010-12-10,21.687252,2010.9397260274,0,0,0,0,0,0,0,0
"6244",2010-12-13,21.615866,2010.94794520548,0,0,0,0,0,0,0,0
"6245",2010-12-14,21.909372,2010.95068493151,0,0,0,0,0,0,0,0
"6246",2010-12-15,22.091818,2010.95342465753,0,0,0,0,0,0,0,0
"6247",2010-12-16,22.202869,2010.95616438356,0,0,0,0,0,0,0,0
"6248",2010-12-17,22.131475,2010.95890410959,0,0,0,0,0,0,0,0
"6249",2010-12-20,22.060081,2010.96712328767,0,0,0,0,0,0,0,0
"6250",2010-12-21,22.266329,2010.9698630137,0,0,0,0,0,0,0,0
"6251",2010-12-22,22.361511,2010.97260273973,0,0,0,0,0,0,0,0
"6252",2010-12-23,22.448769,2010.97534246575,0,0,0,0,0,0,0,0
"6253",2010-12-27,22.266329,2010.98630136986,0,0,0,0,0,0,0,0
"6254",2010-12-28,22.218729,2010.98904109589,0,0,0,0,0,0,0,0
"6255",2010-12-29,22.187006,2010.99178082192,0,0,0,0,0,0,0,0
"6256",2010-12-30,22.091818,2010.99452054795,0,0,0,0,0,0,0,0
"6257",2010-12-31,22.13941,2010.99726027397,0,0,0,0,0,0,0,0
"6258",2011-01-03,22.194935,2011.00547945205,0,0,0,0,0,0,0,0
"6259",2011-01-04,22.282196,2011.00821917808,0,0,0,0,0,0,0,0
"6260",2011-01-05,22.2108,2011.01095890411,0,0,0,0,0,0,0,0
"6261",2011-01-06,22.861258,2011.01369863014,0,0,0,0,0,0,0,0
"6262",2011-01-07,22.686743,2011.01643835616,0,0,0,0,0,0,0,0
"6263",2011-01-10,22.385311,2011.02465753425,0,0,0,0,0,0,0,0
"6264",2011-01-11,22.298059,2011.02739726027,0,0,0,0,0,0,0,0
"6265",2011-01-12,22.647087,2011.0301369863,0,0,0,0,0,0,0,0
"6266",2011-01-13,22.361511,2011.03287671233,0,0,0,0,0,0,0,0
